time,temperature,windspeed,peakgust,pressure
2019-06-18 04:00:00,12.6,11.1,20.4,1015.2
2019-06-18 04:30:00,12.75,11.1,20.4,1015.3
2019-06-18 05:00:00,12.9,11.1,20.4,1015.4
2019-06-18 05:30:00,12.95,10.2,19.45,1015.4
2019-06-18 06:00:00,13.0,9.3,18.5,1015.4
2019-06-18 06:30:00,13.55,10.2,19.45,1015.3499999999999
2019-06-18 07:00:00,14.1,11.1,20.4,1015.3
2019-06-18 07:30:00,14.55,10.2,20.4,1015.3
2019-06-18 08:00:00,15.0,9.3,20.4,1015.3
2019-06-18 08:30:00,15.7,9.3,19.45,1015.2
2019-06-18 09:00:00,16.4,9.3,18.5,1015.1
2019-06-18 09:30:00,16.799999999999997,10.2,19.45,1015.05
2019-06-18 10:00:00,17.2,11.1,20.4,1015.0
2019-06-18 10:30:00,17.5,11.1,20.4,1014.75
2019-06-18 11:00:00,17.8,11.1,20.4,1014.5
2019-06-18 11:30:00,18.700000000000003,12.05,22.25,1014.25
2019-06-18 12:00:00,19.6,13.0,24.1,1014.0
2019-06-18 12:30:00,19.8,13.0,22.25,1013.7
2019-06-18 13:00:00,20.0,13.0,20.4,1013.4
2019-06-18 13:30:00,19.75,12.05,19.45,1013.15
2019-06-18 14:00:00,19.5,11.1,18.5,1012.9
2019-06-18 14:30:00,19.75,11.1,19.45,1012.7
2019-06-18 15:00:00,20.0,11.1,20.4,1012.5
2019-06-18 15:30:00,19.75,10.2,20.4,1012.35
2019-06-18 16:00:00,19.5,9.3,20.4,1012.2
2019-06-18 16:30:00,19.0,10.2,21.299999999999997,1012.05
2019-06-18 17:00:00,18.5,11.1,22.2,1011.9
2019-06-18 17:30:00,18.5,11.1,21.299999999999997,1011.7
2019-06-18 18:00:00,18.5,11.1,20.4,1011.5
2019-06-18 18:30:00,18.0,11.1,20.4,1011.55
2019-06-18 19:00:00,17.5,11.1,20.4,1011.6
2019-06-18 19:30:00,16.8,10.2,20.4,1011.6
2019-06-18 20:00:00,16.1,9.3,20.4,1011.6
2019-06-18 20:30:00,15.5,9.3,20.4,1011.6
2019-06-18 21:00:00,14.9,9.3,20.4,1011.6
2019-06-18 21:30:00,14.600000000000001,9.3,20.4,1011.45
2019-06-18 22:00:00,14.3,9.3,20.4,1011.3
2019-06-18 22:30:00,14.15,10.2,21.299999999999997,1011.0999999999999
2019-06-18 23:00:00,14.0,11.1,22.2,1010.9
2019-06-18 23:30:00,13.9,11.1,22.2,1010.65
2019-06-19 00:00:00,13.8,11.1,22.2,1010.4
2019-06-19 00:30:00,13.75,11.1,21.299999999999997,1010.05
2019-06-19 01:00:00,13.7,11.1,20.4,1009.7
2019-06-19 01:30:00,13.6,11.1,20.4,1009.35
2019-06-19 02:00:00,13.5,11.1,20.4,1009.0
2019-06-19 02:30:00,13.4,11.1,21.299999999999997,1008.6
2019-06-19 03:00:00,13.3,11.1,22.2,1008.2
2019-06-19 03:30:00,13.350000000000001,12.05,22.2,1008.05
2019-06-19 04:00:00,13.4,13.0,22.2,1007.9
2019-06-19 04:30:00,13.45,13.9,23.15,1007.9
2019-06-19 05:00:00,13.5,14.8,24.1,1007.9
2019-06-19 05:30:00,13.55,12.95,23.15,1007.75
2019-06-19 06:00:00,13.6,11.1,22.2,1007.6
2019-06-19 06:30:00,13.85,11.1,22.2,1007.45
2019-06-19 07:00:00,14.1,11.1,22.2,1007.3
2019-06-19 07:30:00,14.3,11.1,21.299999999999997,1007.15
2019-06-19 08:00:00,14.5,11.1,20.4,1007.0
2019-06-19 08:30:00,14.85,11.1,20.4,1007.05
2019-06-19 09:00:00,15.2,11.1,20.4,1007.1
2019-06-19 09:30:00,15.55,11.1,20.4,1007.0
2019-06-19 10:00:00,15.9,11.1,20.4,1006.9
2019-06-19 10:30:00,16.0,10.2,20.4,1006.8
2019-06-19 11:00:00,16.1,9.3,20.4,1006.7
2019-06-19 11:30:00,16.3,10.2,20.4,1006.85
2019-06-19 12:00:00,16.5,11.1,20.4,1007.0
2019-06-19 12:30:00,16.8,11.1,20.4,1006.95
2019-06-19 13:00:00,17.1,11.1,20.4,1006.9
2019-06-19 13:30:00,17.1,11.1,20.4,1006.8499999999999
2019-06-19 14:00:00,17.1,11.1,20.4,1006.8
2019-06-19 14:30:00,17.200000000000003,11.1,20.4,1006.8499999999999
2019-06-19 15:00:00,17.3,11.1,20.4,1006.9
2019-06-19 15:30:00,17.25,10.2,19.45,1006.9
2019-06-19 16:00:00,17.2,9.3,18.5,1006.9
2019-06-19 16:30:00,17.049999999999997,10.2,19.45,1006.8499999999999
2019-06-19 17:00:00,16.9,11.1,20.4,1006.8
2019-06-19 17:30:00,17.0,10.2,19.45,1006.8499999999999
2019-06-19 18:00:00,17.1,9.3,18.5,1006.9
2019-06-19 18:30:00,16.8,9.3,18.5,1007.05
2019-06-19 19:00:00,16.5,9.3,18.5,1007.2
2019-06-19 19:30:00,16.1,8.350000000000001,17.6,1007.4000000000001
2019-06-19 20:00:00,15.7,7.4,16.7,1007.6
2019-06-19 20:30:00,15.35,6.45,15.75,1007.8
2019-06-19 21:00:00,15.0,5.5,14.8,1008.0
2019-06-19 21:30:00,14.75,5.5,14.8,1008.15
2019-06-19 22:00:00,14.5,5.5,14.8,1008.3
2019-06-19 22:30:00,14.3,6.45,15.75,1008.3
2019-06-19 23:00:00,14.1,7.4,16.7,1008.3
2019-06-19 23:30:00,13.85,7.4,15.75,1008.4
2019-06-20 00:00:00,13.6,7.4,14.8,1008.5
2019-06-20 00:30:00,13.55,7.4,14.8,1008.5
2019-06-20 01:00:00,13.5,7.4,14.8,1008.5
2019-06-20 01:30:00,13.5,7.4,15.75,1008.55
2019-06-20 02:00:00,13.5,7.4,16.7,1008.6
2019-06-20 02:30:00,13.25,8.350000000000001,17.6,1008.55
2019-06-20 03:00:00,13.0,9.3,18.5,1008.5
2019-06-20 03:30:00,12.95,9.3,18.5,1008.7
2019-06-20 04:00:00,12.9,9.3,18.5,1008.9
2019-06-20 04:30:00,13.0,9.3,18.5,1009.0999999999999
2019-06-20 05:00:00,13.1,9.3,18.5,1009.3
2019-06-20 05:30:00,12.95,9.3,18.5,1009.3499999999999
2019-06-20 06:00:00,12.8,9.3,18.5,1009.4
2019-06-20 06:30:00,13.25,10.2,19.45,1009.5999999999999
2019-06-20 07:00:00,13.7,11.1,20.4,1009.8
2019-06-20 07:30:00,14.1,12.95,23.15,1009.95
2019-06-20 08:00:00,14.5,14.8,25.9,1010.1
2019-06-20 08:30:00,15.05,15.75,26.85,1010.2
2019-06-20 09:00:00,15.6,16.7,27.8,1010.3
2019-06-20 09:30:00,15.95,16.7,28.700000000000003,1010.45
2019-06-20 10:00:00,16.3,16.7,29.6,1010.6
2019-06-20 10:30:00,16.450000000000003,17.6,30.55,1010.6500000000001
2019-06-20 11:00:00,16.6,18.5,31.5,1010.7
2019-06-20 11:30:00,17.05,18.5,31.5,1011.0
2019-06-20 12:00:00,17.5,18.5,31.5,1011.3
2019-06-20 12:30:00,17.55,18.5,32.4,1011.3499999999999
2019-06-20 13:00:00,17.6,18.5,33.3,1011.4
2019-06-20 13:30:00,17.35,18.5,33.3,1011.55
2019-06-20 14:00:00,17.1,18.5,33.3,1011.7
2019-06-20 14:30:00,17.200000000000003,19.45,33.3,1011.85
2019-06-20 15:00:00,17.3,20.4,33.3,1012.0
2019-06-20 15:30:00,17.200000000000003,19.45,31.45,1012.1
2019-06-20 16:00:00,17.1,18.5,29.6,1012.2
2019-06-20 16:30:00,16.9,17.6,28.700000000000003,1012.25
2019-06-20 17:00:00,16.7,16.7,27.8,1012.3
2019-06-20 17:30:00,16.549999999999997,15.75,27.8,1012.4
2019-06-20 18:00:00,16.4,14.8,27.8,1012.5
2019-06-20 18:30:00,16.049999999999997,12.95,25.0,1012.75
2019-06-20 19:00:00,15.7,11.1,22.2,1013.0
2019-06-20 19:30:00,15.35,10.2,20.35,1013.25
2019-06-20 20:00:00,15.0,9.3,18.5,1013.5
2019-06-20 20:30:00,14.4,9.3,18.5,1013.75
2019-06-20 21:00:00,13.8,9.3,18.5,1014.0
2019-06-20 21:30:00,13.5,9.3,18.5,1014.2
2019-06-20 22:00:00,13.2,9.3,18.5,1014.4
2019-06-20 22:30:00,12.95,10.2,19.45,1014.55
2019-06-20 23:00:00,12.7,11.1,20.4,1014.7
2019-06-20 23:30:00,12.399999999999999,11.1,20.4,1014.75
2019-06-21 00:00:00,12.1,11.1,20.4,1014.8
2019-06-21 00:30:00,11.899999999999999,11.1,20.4,1014.95
2019-06-21 01:00:00,11.7,11.1,20.4,1015.1
2019-06-21 01:30:00,11.649999999999999,11.1,20.4,1015.2
2019-06-21 02:00:00,11.6,11.1,20.4,1015.3
2019-06-21 02:30:00,11.2,11.1,20.4,1015.3
2019-06-21 03:00:00,10.8,11.1,20.4,1015.3
2019-06-21 03:30:00,10.75,11.1,21.299999999999997,1015.55
2019-06-21 04:00:00,10.7,11.1,22.2,1015.8
2019-06-21 04:30:00,10.85,12.05,23.15,1016.0999999999999
2019-06-21 05:00:00,11.0,13.0,24.1,1016.4
2019-06-21 05:30:00,11.05,12.05,23.15,1016.5999999999999
2019-06-21 06:00:00,11.1,11.1,22.2,1016.8
2019-06-21 06:30:00,11.75,12.95,23.15,1017.0
2019-06-21 07:00:00,12.4,14.8,24.1,1017.2
2019-06-21 07:30:00,13.100000000000001,15.75,25.950000000000003,1017.35
2019-06-21 08:00:00,13.8,16.7,27.8,1017.5
2019-06-21 08:30:00,14.45,16.7,27.8,1017.65
2019-06-21 09:00:00,15.1,16.7,27.8,1017.8
2019-06-21 09:30:00,15.5,16.7,28.700000000000003,1017.95
2019-06-21 10:00:00,15.9,16.7,29.6,1018.1
2019-06-21 10:30:00,16.2,16.7,29.6,1018.2
2019-06-21 11:00:00,16.5,16.7,29.6,1018.3
2019-06-21 11:30:00,17.0,16.7,29.6,1018.55
2019-06-21 12:00:00,17.5,16.7,29.6,1018.8
2019-06-21 12:30:00,17.55,16.7,29.6,1018.8499999999999
2019-06-21 13:00:00,17.6,16.7,29.6,1018.9
2019-06-21 13:30:00,17.6,15.75,27.75,1019.05
2019-06-21 14:00:00,17.6,14.8,25.9,1019.2
2019-06-21 14:30:00,17.8,14.8,25.9,1019.3
2019-06-21 15:00:00,18.0,14.8,25.9,1019.4
2019-06-21 15:30:00,17.95,13.9,25.0,1019.55
2019-06-21 16:00:00,17.9,13.0,24.1,1019.7
2019-06-21 16:30:00,17.75,13.0,23.15,1019.85
2019-06-21 17:00:00,17.6,13.0,22.2,1020.0
2019-06-21 17:30:00,17.6,11.15,21.299999999999997,1020.1
2019-06-21 18:00:00,17.6,9.3,20.4,1020.2
2019-06-21 18:30:00,17.1,9.3,19.45,1020.45
2019-06-21 19:00:00,16.6,9.3,18.5,1020.7
2019-06-21 19:30:00,16.0,8.350000000000001,17.6,1020.95
2019-06-21 20:00:00,15.4,7.4,16.7,1021.2
2019-06-21 20:30:00,14.7,6.45,14.85,1021.45
2019-06-21 21:00:00,14.0,5.5,13.0,1021.7
2019-06-21 21:30:00,13.6,5.5,13.9,1021.85
2019-06-21 22:00:00,13.2,5.5,14.8,1022.0
2019-06-21 22:30:00,13.0,6.45,14.8,1022.15
2019-06-21 23:00:00,12.8,7.4,14.8,1022.3
2019-06-21 23:30:00,12.75,7.4,15.75,1022.3
2019-06-22 00:00:00,12.7,7.4,16.7,1022.3
2019-06-22 00:30:00,12.6,7.4,15.75,1022.25
2019-06-22 01:00:00,12.5,7.4,14.8,1022.2
2019-06-22 01:30:00,12.3,7.4,15.75,1022.1500000000001
2019-06-22 02:00:00,12.1,7.4,16.7,1022.1
2019-06-22 02:30:00,11.899999999999999,7.4,15.75,1022.0
2019-06-22 03:00:00,11.7,7.4,14.8,1021.9
2019-06-22 03:30:00,11.75,7.4,14.8,1021.95
2019-06-22 04:00:00,11.8,7.4,14.8,1022.0
2019-06-22 04:30:00,12.100000000000001,8.350000000000001,15.75,1022.15
2019-06-22 05:00:00,12.4,9.3,16.7,1022.3
2019-06-22 05:30:00,12.75,9.3,17.6,1022.4
2019-06-22 06:00:00,13.1,9.3,18.5,1022.5
2019-06-22 06:30:00,13.7,10.2,19.45,1022.65
2019-06-22 07:00:00,14.3,11.1,20.4,1022.8
2019-06-22 07:30:00,14.9,12.05,21.299999999999997,1022.8
2019-06-22 08:00:00,15.5,13.0,22.2,1022.8
2019-06-22 08:30:00,16.2,13.0,23.15,1022.55
2019-06-22 09:00:00,16.9,13.0,24.1,1022.3
2019-06-22 09:30:00,17.35,13.9,24.1,1022.25
2019-06-22 10:00:00,17.8,14.8,24.1,1022.2
2019-06-22 10:30:00,18.1,14.8,25.0,1022.1
2019-06-22 11:00:00,18.4,14.8,25.9,1022.0
2019-06-22 11:30:00,19.0,14.8,26.85,1022.15
2019-06-22 12:00:00,19.6,14.8,27.8,1022.3
2019-06-22 12:30:00,19.8,15.75,27.8,1022.15
2019-06-22 13:00:00,20.0,16.7,27.8,1022.0
2019-06-22 13:30:00,19.9,16.7,27.8,1022.05
2019-06-22 14:00:00,19.8,16.7,27.8,1022.1
2019-06-22 14:30:00,19.75,16.7,28.700000000000003,1022.05
2019-06-22 15:00:00,19.7,16.7,29.6,1022.0
2019-06-22 15:30:00,19.5,16.7,29.6,1021.9
2019-06-22 16:00:00,19.3,16.7,29.6,1021.8
2019-06-22 16:30:00,19.05,17.6,30.55,1021.65
2019-06-22 17:00:00,18.8,18.5,31.5,1021.5
2019-06-22 17:30:00,18.3,19.45,31.5,1021.55
2019-06-22 18:00:00,17.8,20.4,31.5,1021.6
2019-06-22 18:30:00,16.950000000000003,19.45,31.5,1021.7
2019-06-22 19:00:00,16.1,18.5,31.5,1021.8
2019-06-22 19:30:00,15.350000000000001,18.5,30.55,1021.8
2019-06-22 20:00:00,14.6,18.5,29.6,1021.8
2019-06-22 20:30:00,13.8,16.65,27.75,1021.95
2019-06-22 21:00:00,13.0,14.8,25.9,1022.1
2019-06-22 21:30:00,12.5,14.8,25.9,1022.0
2019-06-22 22:00:00,12.0,14.8,25.9,1021.9
2019-06-22 22:30:00,11.8,14.8,25.9,1021.8499999999999
2019-06-22 23:00:00,11.6,14.8,25.9,1021.8
2019-06-22 23:30:00,11.399999999999999,13.9,24.049999999999997,1021.55
2019-06-23 00:00:00,11.2,13.0,22.2,1021.3
2019-06-23 00:30:00,11.2,13.0,22.2,1021.2
2019-06-23 01:00:00,11.2,13.0,22.2,1021.1
2019-06-23 01:30:00,11.35,12.05,22.2,1021.0
2019-06-23 02:00:00,11.5,11.1,22.2,1020.9
2019-06-23 02:30:00,11.4,11.1,21.299999999999997,1020.5999999999999
2019-06-23 03:00:00,11.3,11.1,20.4,1020.3
2019-06-23 03:30:00,11.45,11.1,21.299999999999997,1020.25
2019-06-23 04:00:00,11.6,11.1,22.2,1020.2
2019-06-23 04:30:00,11.95,12.05,22.2,1020.1
2019-06-23 05:00:00,12.3,13.0,22.2,1020.0
2019-06-23 05:30:00,12.45,13.0,22.2,1020.1
2019-06-23 06:00:00,12.6,13.0,22.2,1020.2
2019-06-23 06:30:00,13.45,13.9,23.15,1020.1500000000001
2019-06-23 07:00:00,14.3,14.8,24.1,1020.1
2019-06-23 07:30:00,15.05,14.8,25.0,1020.05
2019-06-23 08:00:00,15.8,14.8,25.9,1020.0
2019-06-23 08:30:00,16.5,14.8,26.85,1019.95
2019-06-23 09:00:00,17.2,14.8,27.8,1019.9
2019-06-23 09:30:00,17.7,14.8,27.8,1019.8
2019-06-23 10:00:00,18.2,14.8,27.8,1019.7
2019-06-23 10:30:00,18.65,15.75,28.700000000000003,1019.5
2019-06-23 11:00:00,19.1,16.7,29.6,1019.3
2019-06-23 11:30:00,19.85,17.6,30.55,1019.0999999999999
2019-06-23 12:00:00,20.6,18.5,31.5,1018.9
2019-06-23 12:30:00,20.8,19.45,32.4,1018.55
2019-06-23 13:00:00,21.0,20.4,33.3,1018.2
2019-06-23 13:30:00,20.95,20.4,33.3,1018.1
2019-06-23 14:00:00,20.9,20.4,33.3,1018.0
2019-06-23 14:30:00,21.4,20.4,33.3,1017.75
2019-06-23 15:00:00,21.9,20.4,33.3,1017.5
2019-06-23 15:30:00,21.7,20.4,32.4,1017.4
2019-06-23 16:00:00,21.5,20.4,31.5,1017.3
2019-06-23 16:30:00,21.0,20.4,33.35,1017.15
2019-06-23 17:00:00,20.5,20.4,35.2,1017.0
2019-06-23 17:30:00,20.35,21.299999999999997,35.2,1016.85
2019-06-23 18:00:00,20.2,22.2,35.2,1016.7
2019-06-23 18:30:00,19.85,22.2,35.2,1016.6500000000001
2019-06-23 19:00:00,19.5,22.2,35.2,1016.6
2019-06-23 19:30:00,19.05,21.299999999999997,34.25,1016.55
2019-06-23 20:00:00,18.6,20.4,33.3,1016.5
2019-06-23 20:30:00,18.3,19.45,32.4,1016.55
2019-06-23 21:00:00,18.0,18.5,31.5,1016.6
2019-06-23 21:30:00,17.9,18.5,30.55,1016.45
2019-06-23 22:00:00,17.8,18.5,29.6,1016.3
2019-06-23 22:30:00,17.700000000000003,17.6,29.6,1016.15
2019-06-23 23:00:00,17.6,16.7,29.6,1016.0
2019-06-23 23:30:00,17.3,16.7,28.700000000000003,1015.8
2019-06-24 00:00:00,17.0,16.7,27.8,1015.6
2019-06-24 00:30:00,17.0,15.75,26.85,1015.35
2019-06-24 01:00:00,17.0,14.8,25.9,1015.1
2019-06-24 01:30:00,17.05,14.8,25.0,1014.9000000000001
2019-06-24 02:00:00,17.1,14.8,24.1,1014.7
2019-06-24 02:30:00,17.05,14.8,24.1,1014.5
2019-06-24 03:00:00,17.0,14.8,24.1,1014.3
2019-06-24 03:30:00,17.05,13.9,23.15,1014.3499999999999
2019-06-24 04:00:00,17.1,13.0,22.2,1014.4
2019-06-24 04:30:00,17.3,13.0,22.2,1014.45
2019-06-24 05:00:00,17.5,13.0,22.2,1014.5
2019-06-24 05:30:00,17.7,12.05,22.2,1014.55
2019-06-24 06:00:00,17.9,11.1,22.2,1014.6
2019-06-24 06:30:00,18.6,12.05,23.15,1014.45
2019-06-24 07:00:00,19.3,13.0,24.1,1014.3
2019-06-24 07:30:00,19.75,13.0,25.0,1014.4
2019-06-24 08:00:00,20.2,13.0,25.9,1014.5
2019-06-24 08:30:00,20.75,13.9,25.9,1014.4
2019-06-24 09:00:00,21.3,14.8,25.9,1014.3
2019-06-24 09:30:00,21.75,14.8,26.85,1014.4
2019-06-24 10:00:00,22.2,14.8,27.8,1014.5
2019-06-24 10:30:00,22.6,15.75,27.8,1014.6
2019-06-24 11:00:00,23.0,16.7,27.8,1014.7
2019-06-24 11:30:00,24.3,16.7,27.8,1014.95
2019-06-24 12:00:00,25.6,16.7,27.8,1015.2
2019-06-24 12:30:00,25.6,16.7,27.8,1015.3
2019-06-24 13:00:00,25.6,16.7,27.8,1015.4
2019-06-24 13:30:00,25.200000000000003,15.75,26.85,1015.5
2019-06-24 14:00:00,24.8,14.8,25.9,1015.6
2019-06-24 14:30:00,25.05,14.8,25.9,1015.8
2019-06-24 15:00:00,25.3,14.8,25.9,1016.0
2019-06-24 15:30:00,25.05,13.9,25.9,1016.1
2019-06-24 16:00:00,24.8,13.0,25.9,1016.2
2019-06-24 16:30:00,24.35,13.0,25.9,1016.25
2019-06-24 17:00:00,23.9,13.0,25.9,1016.3
2019-06-24 17:30:00,23.95,11.15,23.15,1016.3
2019-06-24 18:00:00,24.0,9.3,20.4,1016.3
2019-06-24 18:30:00,23.6,9.3,20.4,1016.45
2019-06-24 19:00:00,23.2,9.3,20.4,1016.6
2019-06-24 19:30:00,22.6,9.3,20.4,1016.8
2019-06-24 20:00:00,22.0,9.3,20.4,1017.0
2019-06-24 20:30:00,21.5,8.350000000000001,18.549999999999997,1017.1
2019-06-24 21:00:00,21.0,7.4,16.7,1017.2
2019-06-24 21:30:00,20.65,7.4,16.7,1017.35
2019-06-24 22:00:00,20.3,7.4,16.7,1017.5
2019-06-24 22:30:00,20.05,7.4,16.7,1017.55
2019-06-24 23:00:00,19.8,7.4,16.7,1017.6
2019-06-24 23:30:00,19.5,7.4,16.7,1017.6
2019-06-25 00:00:00,19.2,7.4,16.7,1017.6
2019-06-25 00:30:00,19.0,8.350000000000001,17.6,1017.45
2019-06-25 01:00:00,18.8,9.3,18.5,1017.3
2019-06-25 01:30:00,18.55,10.2,20.35,1017.25
2019-06-25 02:00:00,18.3,11.1,22.2,1017.2
2019-06-25 02:30:00,18.0,9.25,19.45,1016.8
2019-06-25 03:00:00,17.7,7.4,16.7,1016.4
2019-06-25 03:30:00,17.6,7.4,16.7,1016.3499999999999
2019-06-25 04:00:00,17.5,7.4,16.7,1016.3
2019-06-25 04:30:00,17.5,9.25,18.549999999999997,1016.3499999999999
2019-06-25 05:00:00,17.5,11.1,20.4,1016.4
2019-06-25 05:30:00,17.35,10.2,19.45,1016.5
2019-06-25 06:00:00,17.2,9.3,18.5,1016.6
2019-06-25 06:30:00,17.25,12.05,22.2,1016.6500000000001
2019-06-25 07:00:00,17.3,14.8,25.9,1016.7
2019-06-25 07:30:00,17.25,15.75,27.75,1016.6
2019-06-25 08:00:00,17.2,16.7,29.6,1016.5
2019-06-25 08:30:00,17.7,17.6,29.6,1016.75
2019-06-25 09:00:00,18.2,18.5,29.6,1017.0
2019-06-25 09:30:00,18.25,19.45,31.45,1017.2
2019-06-25 10:00:00,18.3,20.4,33.3,1017.4
2019-06-25 10:30:00,18.35,21.299999999999997,33.3,1017.45
2019-06-25 11:00:00,18.4,22.2,33.3,1017.5
2019-06-25 11:30:00,18.9,20.35,30.549999999999997,1018.0
2019-06-25 12:00:00,19.4,18.5,27.8,1018.5
2019-06-25 12:30:00,19.75,18.5,27.8,1018.65
2019-06-25 13:00:00,20.1,18.5,27.8,1018.8
2019-06-25 13:30:00,20.1,17.6,26.85,1019.05
2019-06-25 14:00:00,20.1,16.7,25.9,1019.3
2019-06-25 14:30:00,20.4,15.75,25.0,1019.5999999999999
2019-06-25 15:00:00,20.7,14.8,24.1,1019.9
2019-06-25 15:30:00,20.5,15.75,25.0,1020.0999999999999
2019-06-25 16:00:00,20.3,16.7,25.9,1020.3
2019-06-25 16:30:00,20.05,15.75,26.85,1020.5
2019-06-25 17:00:00,19.8,14.8,27.8,1020.7
2019-06-25 17:30:00,19.950000000000003,14.8,26.85,1021.0
2019-06-25 18:00:00,20.1,14.8,25.9,1021.3
2019-06-25 18:30:00,19.700000000000003,14.8,25.9,1021.75
2019-06-25 19:00:00,19.3,14.8,25.9,1022.2
2019-06-25 19:30:00,18.65,13.9,25.0,1022.55
2019-06-25 20:00:00,18.0,13.0,24.1,1022.9
2019-06-25 20:30:00,17.4,13.0,24.1,1023.3
2019-06-25 21:00:00,16.8,13.0,24.1,1023.7
2019-06-25 21:30:00,16.5,13.0,24.1,1023.95
2019-06-25 22:00:00,16.2,13.0,24.1,1024.2
2019-06-25 22:30:00,15.85,13.0,24.1,1024.4
2019-06-25 23:00:00,15.5,13.0,24.1,1024.6
2019-06-25 23:30:00,15.0,13.9,25.0,1024.6999999999998
2019-06-26 00:00:00,14.5,14.8,25.9,1024.8
2019-06-26 00:30:00,14.4,14.8,25.9,1024.9
2019-06-26 01:00:00,14.3,14.8,25.9,1025.0
2019-06-26 01:30:00,14.15,14.8,25.9,1025.15
2019-06-26 02:00:00,14.0,14.8,25.9,1025.3
2019-06-26 02:30:00,13.8,13.9,25.9,1025.35
2019-06-26 03:00:00,13.6,13.0,25.9,1025.4
2019-06-26 03:30:00,13.6,13.9,25.9,1025.65
2019-06-26 04:00:00,13.6,14.8,25.9,1025.9
2019-06-26 04:30:00,13.7,14.8,25.9,1026.2
2019-06-26 05:00:00,13.8,14.8,25.9,1026.5
2019-06-26 05:30:00,13.75,14.8,25.9,1026.8
2019-06-26 06:00:00,13.7,14.8,25.9,1027.1
2019-06-26 06:30:00,13.95,14.8,26.85,1027.4499999999998
2019-06-26 07:00:00,14.2,14.8,27.8,1027.8
2019-06-26 07:30:00,14.55,15.75,28.700000000000003,1028.1
2019-06-26 08:00:00,14.9,16.7,29.6,1028.4
2019-06-26 08:30:00,15.350000000000001,16.7,29.6,1028.6
2019-06-26 09:00:00,15.8,16.7,29.6,1028.8
2019-06-26 09:30:00,16.0,17.6,29.6,1029.15
2019-06-26 10:00:00,16.2,18.5,29.6,1029.5
2019-06-26 10:30:00,16.299999999999997,18.5,30.55,1029.6
2019-06-26 11:00:00,16.4,18.5,31.5,1029.7
2019-06-26 11:30:00,16.799999999999997,19.45,31.5,1029.9
2019-06-26 12:00:00,17.2,20.4,31.5,1030.1
2019-06-26 12:30:00,17.299999999999997,20.4,32.4,1029.9
2019-06-26 13:00:00,17.4,20.4,33.3,1029.7
2019-06-26 13:30:00,17.25,20.4,33.3,1029.8000000000002
2019-06-26 14:00:00,17.1,20.4,33.3,1029.9
2019-06-26 14:30:00,17.5,20.4,32.4,1029.95
2019-06-26 15:00:00,17.9,20.4,31.5,1030.0
2019-06-26 15:30:00,17.65,20.4,32.4,1030.0
2019-06-26 16:00:00,17.4,20.4,33.3,1030.0
2019-06-26 16:30:00,17.1,21.299999999999997,35.15,1029.95
2019-06-26 17:00:00,16.8,22.2,37.0,1029.9
2019-06-26 17:30:00,16.700000000000003,22.2,36.1,1029.85
2019-06-26 18:00:00,16.6,22.2,35.2,1029.8
2019-06-26 18:30:00,15.950000000000001,21.299999999999997,35.2,1030.0
2019-06-26 19:00:00,15.3,20.4,35.2,1030.2
2019-06-26 19:30:00,14.75,20.4,33.35,1030.3000000000002
2019-06-26 20:00:00,14.2,20.4,31.5,1030.4
2019-06-26 20:30:00,13.649999999999999,18.549999999999997,30.55,1030.5500000000002
2019-06-26 21:00:00,13.1,16.7,29.6,1030.7
2019-06-26 21:30:00,12.899999999999999,15.75,28.700000000000003,1030.85
2019-06-26 22:00:00,12.7,14.8,27.8,1031.0
2019-06-26 22:30:00,12.45,14.8,25.950000000000003,1031.05
2019-06-26 23:00:00,12.2,14.8,24.1,1031.1
2019-06-26 23:30:00,12.1,14.8,25.0,1031.15
2019-06-27 00:00:00,12.0,14.8,25.9,1031.2
2019-06-27 00:30:00,12.0,14.8,25.9,1031.25
2019-06-27 01:00:00,12.0,14.8,25.9,1031.3
2019-06-27 01:30:00,11.95,15.75,25.9,1031.1999999999998
2019-06-27 02:00:00,11.9,16.7,25.9,1031.1
2019-06-27 02:30:00,11.75,14.85,25.9,1031.1
2019-06-27 03:00:00,11.6,13.0,25.9,1031.1
2019-06-27 03:30:00,11.649999999999999,13.9,25.9,1031.15
2019-06-27 04:00:00,11.7,14.8,25.9,1031.2
2019-06-27 04:30:00,11.85,14.8,25.9,1031.25
2019-06-27 05:00:00,12.0,14.8,25.9,1031.3
2019-06-27 05:30:00,12.15,14.8,25.9,1031.4
2019-06-27 06:00:00,12.3,14.8,25.9,1031.5
2019-06-27 06:30:00,12.7,15.75,26.85,1031.55
2019-06-27 07:00:00,13.1,16.7,27.8,1031.6
2019-06-27 07:30:00,13.6,17.6,28.700000000000003,1031.6999999999998
2019-06-27 08:00:00,14.1,18.5,29.6,1031.8
2019-06-27 08:30:00,14.6,18.5,29.6,1031.8
2019-06-27 09:00:00,15.1,18.5,29.6,1031.8
2019-06-27 09:30:00,15.35,18.5,30.55,1031.8
2019-06-27 10:00:00,15.6,18.5,31.5,1031.8
2019-06-27 10:30:00,15.850000000000001,19.45,32.4,1031.6999999999998
2019-06-27 11:00:00,16.1,20.4,33.3,1031.6
2019-06-27 11:30:00,16.700000000000003,20.4,31.45,1031.6
2019-06-27 12:00:00,17.3,20.4,29.6,1031.6
2019-06-27 12:30:00,17.5,20.4,30.55,1031.25
2019-06-27 13:00:00,17.7,20.4,31.5,1030.9
